Score	normalized_score	Ensembl_Gene	gene
0.000487771353783064	3.53534358036576e-08	ENSMUSG00000042487	Leo1
0.000677715598815467	4.91205043716364e-08	ENSMUSG00000081999	Gm13461
0.000510624618114717	3.70098295364729e-08	ENSMUSG00000048796	Cyb561d1
0.000660429445304711	4.78676121841495e-08	ENSMUSG00000032840	Spring1
0.000472835055678771	3.42708600187556e-08	ENSMUSG00000042625	Safb2
0.000549256941829856	3.98098819910021e-08	ENSMUSG00000041718	Alg13
0.000461865063494443	3.34757602010903e-08	ENSMUSG00000093734	NA
0.000429797244504464	3.1151499927844e-08	ENSMUSG00000086395	A630014C17Rik
0.000614954948426988	4.45716422720148e-08	ENSMUSG00000017802	Retreg3
0.00315544352230655	2.28705046191676e-07	ENSMUSG00000075705	Msrb1
0.000564187979040636	4.08920764688437e-08	ENSMUSG00000020790	Ankfy1
0.00047802565745136	3.46470723672798e-08	ENSMUSG00000039531	Zup1
0.000532902027465037	3.86244855740405e-08	ENSMUSG00000033335	Dnm2
0.000687365825457923	4.981994821033e-08	ENSMUSG00000097095	NA
0.000542271409205026	3.93035739077355e-08	ENSMUSG00000035649	Zcchc7
0.000470830272876719	3.41255543144683e-08	ENSMUSG00000029265	Dr1
0.000634709099382286	4.6003413740834e-08	ENSMUSG00000006169	Clint1
0.000489784639157133	3.5499357770322e-08	ENSMUSG00000018541	Cwc25
0.00196424712301672	1.42367697544156e-07	ENSMUSG00000071369	Map3k5
0.000623130796534717	4.51642238555278e-08	ENSMUSG00000002949	Timm44
0.000609829308119629	4.42001382996035e-08	ENSMUSG00000027668	Mfn1
0.000573478000876564	4.15654128344251e-08	ENSMUSG00000040151	Hs2st1
0.000713770714599223	5.17337620206728e-08	ENSMUSG00000005417	Mprip
0.000437264595136369	3.16927299511756e-08	ENSMUSG00000059890	Ube4a
0.000443434344796473	3.21399104730357e-08	ENSMUSG00000038175	Mylip
0.000663892023803655	4.81185782274158e-08	ENSMUSG00000020741	Cluh
0.000585604439209271	4.24443313190745e-08	ENSMUSG00000072829	NA
0.000490156359992093	3.55262999196994e-08	ENSMUSG00000027194	Ttc17
0.000517408914650102	3.75015521236574e-08	ENSMUSG00000074238	Ap1ar
0.00169952376056703	1.23180674100676e-07	ENSMUSG00000029093	Sorcs2
0.000573859832245886	4.15930877905259e-08	ENSMUSG00000031386	Hcfc1
0.000566714061794078	4.10751657457475e-08	ENSMUSG00000006673	Qrich1
0.000421133845220654	3.05235808669025e-08	ENSMUSG00000022789	Dnm1l
0.000606440111235241	4.39544909208699e-08	ENSMUSG00000026037	Orc2
0.000476642184294629	3.4546798890674e-08	ENSMUSG00000052917	Senp7
0.000540062630380494	3.91434826687319e-08	ENSMUSG00000042211	Fbxo38
0.00100664691793621	7.29612899859538e-08	ENSMUSG00000068749	Psma5
0.000473435305163993	3.43143658160464e-08	ENSMUSG00000032607	Amt
0.000551144052433889	3.99466588703261e-08	ENSMUSG00000027884	Clcc1
0.000608997564838141	4.41398539420266e-08	ENSMUSG00000042557	Sin3a
0.00041374596245041	2.99881106364e-08	ENSMUSG00000045519	Zfp560
0.000430573180863931	3.12077394262471e-08	ENSMUSG00000048732	Klhl11
0.000595176241128513	4.31380909711178e-08	ENSMUSG00000048039	Isg20l2
0.000498704760739183	3.61458839413773e-08	ENSMUSG00000060131	Atp8b4
0.000504527249895758	3.65678951870521e-08	ENSMUSG00000097551	NA
0.000942122871663545	6.8284617791081e-08	ENSMUSG00000097113	Gm19705
0.00049602145680316	3.59513993479133e-08	ENSMUSG00000079184	Mphosph8
0.000514068223212468	3.72594203966418e-08	ENSMUSG00000024188	Luc7l
0.000502795010224308	3.64423432792859e-08	ENSMUSG00000024191	Bnip1
0.000811412041312338	5.88107589557395e-08	ENSMUSG00000038696	Mapkap1
0.000818502313552829	5.93246585165492e-08	ENSMUSG00000015846	Rxra
0.000495818551393139	3.59366928602695e-08	ENSMUSG00000042772	Smg7
0.000870102006552619	6.30645797312908e-08	ENSMUSG00000020528	Prpsap2
0.000492890500807938	3.57244691460418e-08	ENSMUSG00000037470	Uggt1
0.000480798255989261	3.48480289910315e-08	ENSMUSG00000029234	Tmem165
0.000631235493226235	4.57516484182239e-08	ENSMUSG00000035171	1110059E24Rik
0.000442822359974511	3.20955541041176e-08	ENSMUSG00000028382	Ptbp3
0.000655470214982078	4.75081695283089e-08	ENSMUSG00000093485	Gm20708
0.000849933760102453	6.16027948178918e-08	ENSMUSG00000037089	Slc35b2
0.000698525335371568	5.0628784182907e-08	ENSMUSG00000031154	Otud5
0.00125463466010898	9.09353236289759e-08	ENSMUSG00000001666	Ddt
0.000669422714778522	4.85194400796204e-08	ENSMUSG00000041625	Ggact
0.00068684857356257	4.97824580388903e-08	ENSMUSG00000027108	Ola1
0.000608421691450015	4.40981149126633e-08	ENSMUSG00000070605	Zfp992
0.000494013775565162	3.58058835663667e-08	ENSMUSG00000015289	Lage3
0.000601787247361563	4.36172535595827e-08	ENSMUSG00000039176	Polg
0.000702056638246962	5.08847313363023e-08	ENSMUSG00000002413	Braf
0.000536339713674219	3.88736474359802e-08	ENSMUSG00000047867	Gimap6
0.000517643411209011	3.75185483227521e-08	ENSMUSG00000027968	Larp7
0.000765985022927917	5.55182302622249e-08	ENSMUSG00000029722	Agfg2
0.000618606392417472	4.48362971963088e-08	ENSMUSG00000014980	Tsen15
0.000635019170748412	4.60258875660224e-08	ENSMUSG00000035007	Rundc1
0.000757356188845129	5.48928164706189e-08	ENSMUSG00000041238	Rbbp8
0.00148946118363151	1.07955438401936e-07	ENSMUSG00000030509	Asb7
0.000545053571143262	3.95052236821963e-08	ENSMUSG00000078851	H2aw
0.000578414140044294	4.19231818543375e-08	ENSMUSG00000022791	Tnk2
0.00101863329206373	7.3830056683607e-08	ENSMUSG00000027695	Pld1
0.000937892452575349	6.79779990269876e-08	ENSMUSG00000025225	Nfkb2
0.00233431458111568	1.69190010952793e-07	ENSMUSG00000026715	Serpinc1
0.000345731527616392	2.50584567381599e-08	ENSMUSG00000097208	NA
0.000397805138631251	2.88327273053019e-08	ENSMUSG00000024580	Grpel2
0.00036018922266701	2.61063436012909e-08	ENSMUSG00000097055	Gm4419
0.000972776008109236	7.05063425461503e-08	ENSMUSG00000002845	Tmem39a
0.00102567917558085	7.43407389708526e-08	ENSMUSG00000090026	Gm15996
0.000525708652410331	3.81031131702784e-08	ENSMUSG00000030265	Kras
0.000446412508284129	3.23557663466065e-08	ENSMUSG00000026361	Cdc73
0.000567118260775742	4.11044618957558e-08	ENSMUSG00000045598	Zfp553
0.000504797450254765	3.6587479180602e-08	ENSMUSG00000024070	Prkd3
0.000881110772707965	6.38624898679397e-08	ENSMUSG00000083097	Gm14494
0.000509037783814322	3.68948165408655e-08	ENSMUSG00000039901	Armh3
0.000407278488994288	2.95193512353619e-08	ENSMUSG00000031167	Rbm3
0.000528870460021284	3.83322794825892e-08	ENSMUSG00000073468	Sft2d1
0.000688540638885785	4.9905098128998e-08	ENSMUSG00000028199	Cryz
0.00047618391876305	3.45135840228347e-08	ENSMUSG00000024782	Ak3
0.000513026130318015	3.71838899991314e-08	ENSMUSG00000025202	Scd3
0.000534317257088307	3.8727060744242e-08	ENSMUSG00000016619	Nup50
0.000374626928880995	2.71527816830467e-08	ENSMUSG00000051228	Nyx
0.000728770474985869	5.28209375216256e-08	ENSMUSG00000034709	Ppp1r21
0.000517198963997514	3.74863350001822e-08	ENSMUSG00000063800	Prpf38a
0.00991748072429355	7.18814287475071e-07	ENSMUSG00000054191	Klf1
0.000696014711594856	5.04468153652864e-08	ENSMUSG00000014907	Naf1
0.00112229613645242	8.13434903567746e-08	ENSMUSG00000002250	Ppard
0.000453657904772048	3.28809092391134e-08	ENSMUSG00000067916	Zfp991
0.000643352978242002	4.66299179707184e-08	ENSMUSG00000041168	Lonp1
0.000401472961429204	2.90985693577737e-08	ENSMUSG00000058900	Rsl1
0.00037639549021886	2.72809661679249e-08	ENSMUSG00000035948	Acss3
0.00066124211516407	4.79265141091592e-08	ENSMUSG00000034354	Mtmr3
0.000504731189490175	3.65826766318892e-08	ENSMUSG00000005610	Eif4g2
0.000527949588249918	3.82655351344436e-08	ENSMUSG00000021156	Zmynd11
0.000800599416780127	5.80270650706767e-08	ENSMUSG00000023030	Slc11a2
0.000592371171263673	4.29347808410287e-08	ENSMUSG00000022314	Rad21
0.00455490066539601	3.30137034528956e-07	ENSMUSG00000090230	Gm16315
0.000399243661316866	2.89369907455871e-08	ENSMUSG00000039545	Flicr
0.000518392913289773	3.75728718772032e-08	ENSMUSG00000031984	2810004N23Rik
0.0012149926608554	8.80620903714865e-08	ENSMUSG00000026853	Crat
0.000446662907996238	3.23739151986836e-08	ENSMUSG00000047141	Zfp654
0.000851478537280992	6.17147595333037e-08	ENSMUSG00000032123	Dpagt1
0.00040514071291343	2.93644062414605e-08	ENSMUSG00000032413	Rasa2
0.00167893744111478	1.21688587454865e-07	ENSMUSG00000012405	Rpl15
0.000623452627798892	4.51875500325355e-08	ENSMUSG00000063172	Hspb11
0.000455688163598275	3.302806143352e-08	ENSMUSG00000000759	Tubgcp3
0.000421607155210375	3.05578861499148e-08	ENSMUSG00000039264	Gimap3
0.000419252860895182	3.03872480173358e-08	ENSMUSG00000030929	Eri2
0.000556640135748781	4.03450123757904e-08	ENSMUSG00000028894	Inpp5b
0.00047244802684586	3.42428083529651e-08	ENSMUSG00000024669	Cd5
0.00062239765958262	4.51110864378212e-08	ENSMUSG00000031782	Coq9
0.000573976761477018	4.16015627656025e-08	ENSMUSG00000015095	Fbxw5
0.000711002045574675	5.15330902061807e-08	ENSMUSG00000028911	Srsf4
0.000559835435121572	4.05766061550752e-08	ENSMUSG00000056342	Usp34
0.000462483607584482	3.35205919826398e-08	ENSMUSG00000042185	Nfrkb
0.000554457403917277	4.01868090104571e-08	ENSMUSG00000049553	Polr1a
0.00886695439656162	6.42672638730276e-07	ENSMUSG00000076934	Iglv1
0.000546611040892033	3.96181083490638e-08	ENSMUSG00000026083	Eif5b
0.00040086168677196	2.90542644612568e-08	ENSMUSG00000021339	Mrs2
0.000549167947317115	3.98034317110325e-08	ENSMUSG00000021890	Eaf1
0.000825310113591804	5.98180846264988e-08	ENSMUSG00000046580	Gm7862
0.000631575403192316	4.57762849309499e-08	ENSMUSG00000019814	Ltv1
0.000407565974142436	2.95401880222104e-08	ENSMUSG00000024136	Dnase1l2
0.000548735661860741	3.97720998666914e-08	ENSMUSG00000025199	Chuk
0.000786859806638842	5.70312246603495e-08	ENSMUSG00000060288	Ppih
0.000437736531781818	3.1726935694848e-08	ENSMUSG00000021500	Ddx46
0.000452511297803669	3.27978037112176e-08	ENSMUSG00000040165	Cd209c
0.000632896915051774	4.58720674821899e-08	ENSMUSG00000028639	Ybx1
0.00056848378807957	4.12034346654758e-08	ENSMUSG00000038342	Mlxip
0.000816716671294107	5.91952360146486e-08	ENSMUSG00000035297	Cops4
0.000538243715148006	3.90116485575129e-08	ENSMUSG00000005981	Trap1
0.00068273021043314	4.94839610374096e-08	ENSMUSG00000090099	Gm8837
0.000584568349620568	4.23692360383103e-08	ENSMUSG00000032116	Stt3a
0.000509228528670887	3.69086416373767e-08	ENSMUSG00000049232	Tigd2
0.000696273457114096	5.04655691174963e-08	ENSMUSG00000049076	Acap2
0.000347102893492677	2.51578526848356e-08	ENSMUSG00000038836	Agbl3
0.000519390479032201	3.76451749679062e-08	ENSMUSG00000032733	Snx33
0.000544027511062986	3.94308553354342e-08	ENSMUSG00000079036	Alkbh1
0.00102756133769206	7.44771571857692e-08	ENSMUSG00000029649	Pomp
0.000516797223219371	3.74572170195963e-08	ENSMUSG00000031862	Atp13a1
0.000646076301249853	4.68273031274809e-08	ENSMUSG00000021133	Susd6
0.000978884916282258	7.09491133059548e-08	ENSMUSG00000003824	Syce2
0.000698770399247808	5.06465462961375e-08	ENSMUSG00000004266	Ptpn6
0.000442384342011145	3.20638067703953e-08	ENSMUSG00000027751	Supt20
0.000576903816931307	4.1813714353215e-08	ENSMUSG00000058318	Phf21a
0.0005610113102288	4.06618330237588e-08	ENSMUSG00000048170	Mcmbp
0.00092451976404804	6.70087529207828e-08	ENSMUSG00000030793	Pycard
0.015047904375274	1.09066495435776e-06	ENSMUSG00000017002	Slpi
0.00210179937118322	1.52337419089891e-07	ENSMUSG00000030341	Tnfrsf1a
0.000846324138426921	6.13411711551005e-08	ENSMUSG00000020101	Vsir
0.000567410427891686	4.11256380294039e-08	ENSMUSG00000026393	Nek7
0.000537378810926423	3.89489607107649e-08	ENSMUSG00000054720	Lrrc8c
0.000921152982238691	6.67647301760304e-08	ENSMUSG00000071757	Zhx2
0.000634099543888025	4.59592334484326e-08	ENSMUSG00000053134	Supt7l
0.000561598418039893	4.07043863187572e-08	ENSMUSG00000017677	Wsb1
0.000759053745949453	5.50158546024102e-08	ENSMUSG00000049287	Iba57
0.000796925985950747	5.77608165507536e-08	ENSMUSG00000027566	Psma7
0.000952729425300956	6.90533757556683e-08	ENSMUSG00000078789	Dph1
0.000803058431483676	5.82052932872129e-08	ENSMUSG00000077450	Rab11b
0.00110429898232745	8.00390651828262e-08	ENSMUSG00000033379	Atp6v0b
0.00118320727334046	8.57583005972648e-08	ENSMUSG00000086580	Gm15280
0.000694786213500084	5.0357774407486e-08	ENSMUSG00000025155	Dus1l
0.000544644220470129	3.94755541400398e-08	ENSMUSG00000048118	Arid4a
0.000557434048215863	4.04025547739264e-08	ENSMUSG00000055799	Tcf7l1
0.000529761215643961	3.83968410265972e-08	ENSMUSG00000031388	Naa10
0.000425318687327494	3.08268962330575e-08	ENSMUSG00000021891	Mettl6
0.000557683777647473	4.04206550443917e-08	ENSMUSG00000024603	Dctn4
0.000426571699791752	3.09177139807024e-08	ENSMUSG00000036526	Card11
0.000524262797582084	3.79983182997814e-08	ENSMUSG00000039523	Cep104
0.000437289025036294	3.16945006187065e-08	ENSMUSG00000044452	Zfp507
0.000647924560738934	4.69612640964655e-08	ENSMUSG00000022750	Klhl22
0.00052650903200908	3.81611243030427e-08	ENSMUSG00000028687	Mutyh
0.000390907296330405	2.8332774975024e-08	ENSMUSG00000097099	Gm9917
0.000396364379812467	2.87283017911479e-08	ENSMUSG00000090659	Zfp493
0.0019545076275619	1.41661783544386e-07	ENSMUSG00000034006	Slc66a2
0.000575542790608057	4.17150678124271e-08	ENSMUSG00000024142	Mlst8
0.00112432703972257	8.149068926017e-08	ENSMUSG00000038740	Mvb12b
0.000732096418462314	5.30620003234264e-08	ENSMUSG00000030471	Zdhhc13
0.000503055375650008	3.64612144415459e-08	ENSMUSG00000094870	Zfp131
0.000495468999482623	3.59113575039953e-08	ENSMUSG00000029415	Sdad1
0.000590590659044789	4.28057301619765e-08	ENSMUSG00000056148	Rdh9
0.000660520169402732	4.78741878236379e-08	ENSMUSG00000018931	Natd1
0.00057442129490873	4.16337823373726e-08	ENSMUSG00000025474	Tubgcp2
0.000374228800718899	2.71239255431542e-08	ENSMUSG00000032308	Ulk3
0.000435221956356489	3.15446804636145e-08	ENSMUSG00000029012	Orc5
0.000478832352440327	3.47055412365244e-08	ENSMUSG00000033306	Lpp
0.000623271981202574	4.51744568531256e-08	ENSMUSG00000029480	Dhx37
0.00050846724989352	3.68534645135551e-08	ENSMUSG00000018501	Ncor1
0.000455790009223826	3.30354431560358e-08	ENSMUSG00000061313	Ddhd2
0.000849183462379383	6.15484135956645e-08	ENSMUSG00000000134	Tfe3
0.000571917231665517	4.14522890241007e-08	ENSMUSG00000054309	Cpsf3
0.000581691611214669	4.21607314064412e-08	ENSMUSG00000078808	Vmn1r58
0.000526214411918133	3.81397703789326e-08	ENSMUSG00000097207	6030443J06Rik
0.00104839017311554	7.59868212738665e-08	ENSMUSG00000028016	Ints12
0.000404815872703274	2.93408619774787e-08	ENSMUSG00000045932	Ifit2
0.000446955286896666	3.23951066823706e-08	ENSMUSG00000026775	Yme1l1
0.000447016384692866	3.23995350215892e-08	ENSMUSG00000021113	Snapc1
0.000464201053796784	3.36450716675208e-08	ENSMUSG00000024077	Strn
0.00102485235772688	7.42808116059198e-08	ENSMUSG00000035629	Rubcn
0.000410745646691626	2.97706491767505e-08	ENSMUSG00000002428	Hltf
0.000989396427785981	7.17109826618816e-08	ENSMUSG00000048232	Fbxo10
0.000924936115040455	6.70389298427524e-08	ENSMUSG00000000740	Rpl13
0.000436843954930062	3.16622421490224e-08	ENSMUSG00000003746	Man1a
0.000585217044123828	4.24162531074747e-08	ENSMUSG00000025261	Huwe1
0.00158751645524468	1.15062437866542e-07	ENSMUSG00000021460	Auh
0.000619377381674532	4.48921781310815e-08	ENSMUSG00000030826	Bcat2
0.000570368298600068	4.13400230919815e-08	ENSMUSG00000063382	Bcl9l
0.000532542063595274	3.85983955639106e-08	ENSMUSG00000020978	Klhdc2
0.000559416595474682	4.05462488566124e-08	ENSMUSG00000017548	Suz12
0.000534173172858044	3.87166175877396e-08	ENSMUSG00000058407	Txndc9
0.000681164983058214	4.93705141014868e-08	ENSMUSG00000021711	Trappc13
0.00124186540780562	9.00098142933692e-08	ENSMUSG00000018381	Abi3
0.000396378768184263	2.87293446534945e-08	ENSMUSG00000048047	Zbtb33
0.000684971044006885	4.96463755893952e-08	ENSMUSG00000050796	B3galt6
0.000492363799132948	3.56862940590671e-08	ENSMUSG00000025609	Mkln1
0.00429646546328243	3.11405773956834e-07	ENSMUSG00000027254	Map1a
0.00057310382453171	4.15382927108582e-08	ENSMUSG00000038733	Wdr26
0.000489701750885006	3.54933500677688e-08	ENSMUSG00000000976	Heatr6
0.000500394133433408	3.6268328871016e-08	ENSMUSG00000027708	Dcun1d1
0.000588813201068065	4.26769008529438e-08	ENSMUSG00000040463	Mybbp1a
0.000872100244076298	6.32094110369137e-08	ENSMUSG00000031320	Rps4x
0.000629310044060544	4.56120927781796e-08	ENSMUSG00000046722	Cdc42se1
0.00105185292819924	7.62378001159119e-08	ENSMUSG00000047675	Rps8
0.000973686410540114	7.05723280814752e-08	ENSMUSG00000051185	Fam174a
0.000516999152934462	3.74718527893355e-08	ENSMUSG00000027455	Nsfl1c
0.000392470410795739	2.8446068768264e-08	ENSMUSG00000072964	Bhlhb9
0.000669245795860254	4.85066170805432e-08	ENSMUSG00000022765	Snap29
0.000656744495602275	4.76005287817841e-08	ENSMUSG00000001855	Nup214
0.000458969485049095	3.32658900521197e-08	ENSMUSG00000009569	Mrtfb
0.000490592898701112	3.55579400377699e-08	ENSMUSG00000033166	Dis3
0.000498463764881776	3.61284166762177e-08	ENSMUSG00000030271	Ogg1
0.000411389698531428	2.98173297478748e-08	ENSMUSG00000085022	Gm5860
0.000719150972939256	5.21237205870302e-08	ENSMUSG00000001419	Mef2d
0.000603075107425458	4.37105970446806e-08	ENSMUSG00000013539	Tango2
0.000495248633059687	3.58953854504375e-08	ENSMUSG00000076476	Trbv20
0.000554245069380661	4.0171419104201e-08	ENSMUSG00000016346	Kcnq2
0.0005663250913146	4.1046973350337e-08	ENSMUSG00000095854	Trav14d-1
0.000576718505691136	4.18002830826365e-08	ENSMUSG00000075502	Kbtbd6
0.000496326907993248	3.59735383049393e-08	ENSMUSG00000022195	6030458C11Rik
0.000506731347684635	3.6727647146817e-08	ENSMUSG00000039449	Prpf18
0.000355496264938888	2.57662002564969e-08	ENSMUSG00000028188	Spata1
0.000507808303700532	3.68057044067936e-08	ENSMUSG00000029551	Psmg3
0.000452553083902636	3.28008323478028e-08	ENSMUSG00000099083	Atf7
0.000666970768580798	4.83417241850256e-08	ENSMUSG00000028923	Necap2
0.000805396808045634	5.83747777086058e-08	ENSMUSG00000024785	Rcl1
0.000579512456643569	4.2002787319241e-08	ENSMUSG00000040850	Psme4
0.000616871024174012	4.47105185311308e-08	ENSMUSG00000061032	Rrp1
0.000366259212653678	2.65462935894527e-08	ENSMUSG00000078125	Gm10916
0.000946780056383323	6.8622168325239e-08	ENSMUSG00000038644	Pold1
0.000538878595391357	3.90576643756873e-08	ENSMUSG00000047710	Champ1
0.00049773755910623	3.60757816268921e-08	ENSMUSG00000042699	Dhx9
0.0010618086486772	7.69593860025514e-08	ENSMUSG00000063245	Zfp993
0.000621114907147438	4.50181131512241e-08	ENSMUSG00000026427	Eif2d
0.000606030534078579	4.39248049632949e-08	ENSMUSG00000005621	Zfp592
0.000616543714835585	4.4686795305906e-08	ENSMUSG00000002280	Ciao3
0.000590390931411496	4.2791253998079e-08	ENSMUSG00000022507	1810013L24Rik
0.000765030635949658	5.54490567478189e-08	ENSMUSG00000028741	Mrto4
0.000688637141851762	4.99120926180881e-08	ENSMUSG00000024436	Mrps18b
0.00197808671549687	1.43370784626866e-07	ENSMUSG00000037966	Ninj1
0.00210834229443094	1.5281164705595e-07	ENSMUSG00000048758	Rpl29
0.000445247616695243	3.227133555811e-08	ENSMUSG00000031667	Aktip
0.000385074245606107	2.79099982319422e-08	ENSMUSG00000071748	Gm14698
0.00113238718657785	8.20748848719175e-08	ENSMUSG00000006333	Rps9
0.000396996175140343	2.87740940161153e-08	ENSMUSG00000040272	Accs
0.00050879167360823	3.6876978590145e-08	ENSMUSG00000003119	Cdk12
0.000525198300679654	3.80661231194936e-08	ENSMUSG00000057409	Zfp53
0.000964789198653356	6.9927462394242e-08	ENSMUSG00000050567	Maml1
0.000541565331831814	3.92523977554406e-08	ENSMUSG00000071350	Setdb2
0.000528086886776532	3.82754864663718e-08	ENSMUSG00000043008	Klhl6
0.000669408718297796	4.85184256213522e-08	ENSMUSG00000030423	Pop4
0.000551128479007438	3.99455301157816e-08	ENSMUSG00000020358	Hnrnpab
0.000569728701870536	4.12936654251313e-08	ENSMUSG00000001700	Gramd3
0.0052364080750208	3.79532367545177e-07	ENSMUSG00000026348	Acmsd
0.000713968398502627	5.17480900559996e-08	ENSMUSG00000079444	Gm21981
0.000669647853104957	4.85357579984748e-08	ENSMUSG00000026028	Trak2
0.000437635881039079	3.17196405768702e-08	ENSMUSG00000041417	Pik3r1
0.000664215249296202	4.81420054574329e-08	ENSMUSG00000022051	Bnip3l
0.000604858933030985	4.38398878764213e-08	ENSMUSG00000033326	Kdm4a
0.000681355691584191	4.93843365647743e-08	ENSMUSG00000055371	Stam2
0.00070873055189254	5.13684534241168e-08	ENSMUSG00000006392	Med8
0.000450551833289605	3.26557826548964e-08	ENSMUSG00000025047	Pdcd11
0.000658215834296366	4.77071707107607e-08	ENSMUSG00000028029	Aimp1
0.000428475426728463	3.10556952039184e-08	ENSMUSG00000048251	Bcl11b
0.000610572374225231	4.42539953776351e-08	ENSMUSG00000000876	Pxmp4
0.000428178449555013	3.10341704395893e-08	ENSMUSG00000029684	Wasl
0.000624355761898932	4.52530087626971e-08	ENSMUSG00000027998	Plrg1
0.0004596655107277	3.33163376623686e-08	ENSMUSG00000087575	Gm12976
0.00126735472891985	9.18572681684318e-08	ENSMUSG00000097434	Gm16630
0.000509218047644153	3.69078819775424e-08	ENSMUSG00000021840	Mapk1ip1l
0.000924927129859747	6.70382786011268e-08	ENSMUSG00000038417	Fig4
0.000621735628667925	4.50631027518971e-08	ENSMUSG00000038205	Prkab2
0.000631710437919731	4.57860721837886e-08	ENSMUSG00000020088	Sar1a
0.000502878068189396	3.64483632811043e-08	ENSMUSG00000024231	Cul2
0.000527883003479261	3.82607091019252e-08	ENSMUSG00000047417	Rexo1
0.000876307188812832	6.35143283911598e-08	ENSMUSG00000036112	Metap2
0.000694183164801602	5.0314065724549e-08	ENSMUSG00000029036	Atad3a
0.00424302763184952	3.07532625342431e-07	ENSMUSG00000024253	Dync2li1
0.000548526622031544	3.97569487592625e-08	ENSMUSG00000027109	Sp3
0.000349847242583691	2.53567618021085e-08	ENSMUSG00000004542	Psg19
0.000325262166643555	2.35748471873273e-08	ENSMUSG00000074029	Gm47289
0.00173332663697754	1.25630690510802e-07	ENSMUSG00000031880	Rrad
0.000391110081764481	2.83474727668682e-08	ENSMUSG00000078995	Zfp456
0.00043482252355334	3.15157297639588e-08	ENSMUSG00000036097	Slf2
0.000620755889094718	4.49920916934637e-08	ENSMUSG00000001034	Mapk7
0.000404824790382077	2.93415083265983e-08	ENSMUSG00000051098	Mblac2
0.000696812900333474	5.050466770555e-08	ENSMUSG00000036473	Tbc1d24
0.000626565632876028	4.54131791603992e-08	ENSMUSG00000041341	Atg2b
0.000444182705672376	3.21941513135012e-08	ENSMUSG00000039096	Rsad1
0.000623913330844388	4.52209415702245e-08	ENSMUSG00000037337	Map4k1
0.000685004797981602	4.96488220614338e-08	ENSMUSG00000020573	Pik3cg
0.000570039170958261	4.13161680769922e-08	ENSMUSG00000035722	Abca7
0.000752335994668455	5.45289551836236e-08	ENSMUSG00000049550	Clip1
0.000695425435389127	5.04041049060757e-08	ENSMUSG00000030879	Mrpl17
0.000562906010185067	4.07991599757242e-08	ENSMUSG00000029708	Gcc1
0.000654630396623596	4.74472998929909e-08	ENSMUSG00000050565	Tor1aip2
0.000670044043067204	4.85644736585637e-08	ENSMUSG00000020831	0610010K14Rik
0.000440518202214951	3.19285498452527e-08	ENSMUSG00000041415	Dicer1
0.000736561897731421	5.33856561376692e-08	ENSMUSG00000014554	Dguok
0.000561687730209325	4.07108596223328e-08	ENSMUSG00000026694	Eef1aknmt
0.000529829405122309	3.84017833675661e-08	ENSMUSG00000020986	Sec23a
0.000468455455062814	3.39534286484608e-08	ENSMUSG00000006471	Ndor1
0.000446787136186935	3.23829191988791e-08	ENSMUSG00000015476	Prrt1
0.000604128927750033	4.37869774407504e-08	ENSMUSG00000026374	Tsn
0.000480698960150507	3.48408320758504e-08	ENSMUSG00000027575	Arfgap1
0.000493169825895295	3.57447144955639e-08	ENSMUSG00000072969	Armcx5
0.000744014987854831	5.39258525661253e-08	ENSMUSG00000029614	Rpl6
0.000396271898749395	2.8721598807668e-08	ENSMUSG00000020156	Pwwp3a
0.000482517447100875	3.49726351453849e-08	ENSMUSG00000025337	Sbds
0.000490870913597215	3.55780904252529e-08	ENSMUSG00000024483	Ankhd1
0.000512792708434075	3.71669716919674e-08	ENSMUSG00000001440	Kpnb1
0.000476869288180485	3.45632592723408e-08	ENSMUSG00000028164	Manba
0.000568833949292039	4.1228814183666e-08	ENSMUSG00000037364	Srrt
0.000975737592839281	7.07209967992521e-08	ENSMUSG00000095426	Trav6d-5
0.000544367441180775	3.94554933087465e-08	ENSMUSG00000057572	Zbtb8os
0.00065794775003927	4.76877400912713e-08	ENSMUSG00000032612	Usp4
0.00151608855144484	1.09885377360646e-07	ENSMUSG00000002274	Metrn
0.000834303498004063	6.04699208526537e-08	ENSMUSG00000040188	Scamp2
0.000408581037105106	2.9613759303117e-08	ENSMUSG00000020817	Rabep1
0.000491806705559204	3.5645916181721e-08	ENSMUSG00000019952	Poc1b
0.000641629539755291	4.65050039686375e-08	ENSMUSG00000019961	Tmpo
0.00058845218663091	4.26507346981887e-08	ENSMUSG00000036980	Taf6
0.000695910762659178	5.04392811958526e-08	ENSMUSG00000081739	Mdm4-ps
0.000789173997523	5.71989561153149e-08	ENSMUSG00000025815	Dhtkd1
0.000565672471711191	4.09996717917802e-08	ENSMUSG00000002227	Mov10
0.00129422751528036	9.38049949467534e-08	ENSMUSG00000013155	Enkd1
0.00597918833574103	4.33368727675657e-07	ENSMUSG00000097272	NA
0.000463897149945503	3.36230448608758e-08	ENSMUSG00000024811	Tnks2
0.00070800020543107	5.13155182598442e-08	ENSMUSG00000025040	Fundc1
0.000672931939792846	4.87737870401425e-08	ENSMUSG00000023991	Foxp4
0.000613606486892066	4.44739064211108e-08	ENSMUSG00000030327	Necap1
0.000741265811839727	5.37265935956894e-08	ENSMUSG00000029513	Prkab1
0.000775134396183782	5.6181372485597e-08	ENSMUSG00000019087	Atp6ap1
0.00041229963518315	2.98832815237479e-08	ENSMUSG00000016087	Fli1
